[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,HitRollSizeModifier,NameInMenuToken,Category,TypeForAcknow,MotherCountry,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,TextureForInterface,TextureMotherCountryForInterface,UnitTypeTokens,Nationalite,Key,WorldIndex,UnitMovingType
51843,00000000-0000-0000-0300-0000a2070000,Collection[8],Descriptor_Company_UAZ_469_AGS17,Company_UAZ_469_AGS17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
51847,00000000-0000-0000-0300-0000a3070000,Collection[8],Descriptor_Company_UAZ_469_Faktoria,Company_UAZ_469_Faktoria,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
51851,00000000-0000-0000-0300-0000a4070000,Collection[8],Descriptor_Company_UAZ_469_KPV,Company_UAZ_469_KPV,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
51855,00000000-0000-0000-0300-0000a5070000,Collection[8],Descriptor_Company_UAZ_469_Konkurs,Company_UAZ_469_Konkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
51859,00000000-0000-0000-0300-0000a6070000,Collection[8],Descriptor_Company_UAZ_469_Konkurs_M_URSS,Company_UAZ_469_Konkurs_M_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
51863,00000000-0000-0000-0300-0000a7070000,Collection[8],Descriptor_Company_UAZ_469_NK,Company_UAZ_469_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
51866,00000000-0000-0000-0300-0000a8070000,Collection[8],Descriptor_Company_UAZ_469_SPG9,Company_UAZ_469_SPG9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
51870,00000000-0007-0000-0300-000069040000,Collection[8],Descriptor_Company_UAZ_PstOhj,Company_UAZ_PstOhj,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
51874,00000000-0000-0000-0300-0000a9070000,Collection[9],Descriptor_Company_UK_85_Fusiliers,Company_UK_85_Fusiliers,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51880,00000000-0000-0000-0300-0000aa070000,Collection[9],Descriptor_Company_UK_85_Green_Jacket,Company_UK_85_Green_Jacket,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51886,00000000-0000-0000-0300-0000ab070000,Collection[9],Descriptor_Company_UK_85_Gurkhas,Company_UK_85_Gurkhas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51892,00000000-0000-0000-0300-0000ac070000,Collection[9],Descriptor_Company_UK_85_Paratroopers,Company_UK_85_Paratroopers,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51898,00000000-0000-0000-0300-0000ad070000,Collection[9],Descriptor_Company_UK_85_RM_Commandos,Company_UK_85_RM_Commandos,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51904,00000000-0000-0000-0300-0000ae070000,Collection[9],Descriptor_Company_UK_CMD_squad,Company_UK_CMD_squad,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51910,00000000-0000-0000-0300-0000af070000,Collection[9],Descriptor_Company_UK_Gurkhas,Company_UK_Gurkhas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51916,00000000-0000-0000-0300-0000b0070000,Collection[9],Descriptor_Company_UK_MILAN_F2,Company_UK_MILAN_F2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51922,00000000-0000-0000-0300-0000b1070000,Collection[9],Descriptor_Company_URSS_85_Sapery,Company_URSS_85_Sapery,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51928,00000000-0000-0000-0300-0000b2070000,Collection[9],Descriptor_Company_URSS_90_Gornostrelki,Company_URSS_90_Gornostrelki,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51934,00000000-0000-0000-0300-0000b3070000,Collection[9],Descriptor_Company_URSS_90_Morskaya,Company_URSS_90_Morskaya,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51940,00000000-0000-0000-0300-0000b4070000,Collection[9],Descriptor_Company_URSS_90_VDV,Company_URSS_90_VDV,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51946,00000000-0000-0000-0300-0000b5070000,Collection[9],Descriptor_Company_URSS_CMD_squad,Company_URSS_CMD_squad,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51952,00000000-0000-0000-0300-0000b6070000,Collection[9],Descriptor_Company_URSS_Gornostrelki,Company_URSS_Gornostrelki,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51958,00000000-0000-0000-0300-0000b7070000,Collection[9],Descriptor_Company_URSS_Igla1M,Company_URSS_Igla1M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51964,00000000-0000-0000-0300-0000b8070000,Collection[9],Descriptor_Company_URSS_KonkursM,Company_URSS_KonkursM,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51970,00000000-0000-0000-0300-0000b9070000,Collection[9],Descriptor_Company_US_85_Marines,Company_US_85_Marines,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51976,00000000-0000-0000-0300-0000ba070000,Collection[9],Descriptor_Company_US_85_Riflemen,Company_US_85_Riflemen,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51982,00000000-0000-0000-0300-0000bb070000,Collection[9],Descriptor_Company_US_90_Lt_Rifles,Company_US_90_Lt_Rifles,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51988,00000000-0000-0000-0300-0000bc070000,Collection[9],Descriptor_Company_US_CMD_squad,Company_US_CMD_squad,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
51994,00000000-0000-0000-0300-0000bd070000,Collection[9],Descriptor_Company_US_Marines,Company_US_Marines,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52000,00000000-0000-0000-0300-0000be070000,Collection[9],Descriptor_Company_US_SEAL,Company_US_SEAL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52006,00000000-0000-0000-0300-0000bf070000,Collection[9],Descriptor_Company_US_SMAW,Company_US_SMAW,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52012,00000000-0000-0000-0300-0000c0070000,Collection[9],Descriptor_Company_Unimog_ANZ,Company_Unimog_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
52015,00000000-0000-0000-0300-0000c1070000,Collection[8],Descriptor_Company_Unimog_Cargo_ANZ,Company_Unimog_Cargo_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
52018,00000000-0003-0000-0300-000017040000,Collection[8],Descriptor_Company_Unimog_Cargo_DK,Company_Unimog_Cargo_DK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
52021,00000000-0000-0000-0300-0000c2070000,Collection[9],Descriptor_Company_Ural_375D,Company_Ural_375D,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
52024,00000000-0000-0000-0300-0000c3070000,Collection[8],Descriptor_Company_Ural_375D_cargo,Company_Ural_375D_cargo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
52027,00000000-0000-0000-0300-0000c4070000,Collection[8],Descriptor_Company_Ural_4320,Company_Ural_4320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52030,00000000-0000-0000-0300-0000c5070000,Collection[8],Descriptor_Company_V150_20mm,Company_V150_20mm,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52035,00000000-0000-0000-0300-0000c6070000,Collection[8],Descriptor_Company_V150_76mm,Company_V150_76mm,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52040,00000000-0000-0000-0300-0000c7070000,Collection[8],Descriptor_Company_V150_90mm,Company_V150_90mm,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52045,00000000-0000-0000-0300-0000c8070000,Collection[9],Descriptor_Company_V150_MG,Company_V150_MG,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52049,00000000-0000-0000-0300-0000c9070000,Collection[9],Descriptor_Company_VAB,Company_VAB,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52053,00000000-0000-0000-0300-0000ca070000,Collection[8],Descriptor_Company_VAB_Mephisto,Company_VAB_Mephisto,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52057,00000000-0000-0000-0300-0000cb070000,Collection[8],Descriptor_Company_VAB_PC,Company_VAB_PC,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52061,00000000-0000-0000-0300-0000cc070000,Collection[8],Descriptor_Company_VAB_RASIT_FR,Company_VAB_RASIT_FR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52065,00000000-0000-0000-0300-0000cd070000,Collection[9],Descriptor_Company_VAB_T20_13,Company_VAB_T20_13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52069,00000000-0000-0000-0300-0000ce070000,Collection[8],Descriptor_Company_VAB_VDAA,Company_VAB_VDAA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52073,00000000-0007-0000-0300-00006a040000,Collection[8],Descriptor_Company_VBK_M60PK,Company_VBK_M60PK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52077,00000000-0000-0000-0300-0000cf070000,Collection[8],Descriptor_Company_VBL_FR,Company_VBL_FR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52081,00000000-0000-0000-0300-0000d0070000,Collection[8],Descriptor_Company_VBL_Mistral_FR,Company_VBL_Mistral_FR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52087,00000000-0000-0000-0300-0000d1070000,Collection[9],Descriptor_Company_VDV,Company_VDV,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52093,00000000-0000-0000-0300-0000d2070000,Collection[8],Descriptor_Company_VEAK_40,Company_VEAK_40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52097,00000000-0000-0000-0300-0000d3070000,Collection[8],Descriptor_Company_VLRA_650,Company_VLRA_650,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
52100,00000000-0000-0000-0300-0000d4070000,Collection[8],Descriptor_Company_VLRA_Mistral,Company_VLRA_Mistral,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52104,00000000-0000-0000-0300-0000d5070000,Collection[9],Descriptor_Company_VLRA_Transport,Company_VLRA_Transport,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
52107,00000000-0002-0000-0300-0000f0030000,Collection[8],Descriptor_Company_VPM_120,Company_VPM_120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52112,00000000-0000-0000-0300-0000d6070000,Collection[8],Descriptor_Company_VSOT64A,Company_VSOT64A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52116,00000000-0000-0000-0300-0000d7070000,Collection[8],Descriptor_Company_VTT_323_120mm_NK,Company_VTT_323_120mm_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52121,00000000-0000-0000-0300-0000d8070000,Collection[8],Descriptor_Company_VTT_323_82mm_NK,Company_VTT_323_82mm_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52126,00000000-0000-0000-0300-0000d9070000,Collection[8],Descriptor_Company_VTT_323_AA,Company_VTT_323_AA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52131,00000000-0000-0000-0300-0000da070000,Collection[9],Descriptor_Company_VTT_323_Malyutka_NK,Company_VTT_323_Malyutka_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52135,00000000-0000-0000-0300-0000db070000,Collection[9],Descriptor_Company_VTT_323_NK,Company_VTT_323_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52139,00000000-0000-0000-0300-0000dc070000,Collection[9],Descriptor_Company_VTT_323_Strela_NK,Company_VTT_323_Strela_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52144,00000000-000b-0000-0300-00002a040000,Collection[8],Descriptor_Company_Valkiri_SA,Company_Valkiri_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52148,00000000-0000-0000-0300-0000dd070000,Collection[9],Descriptor_Company_Vandoos,Company_Vandoos,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52154,00000000-0003-0000-0300-000018040000,Collection[8],Descriptor_Company_Vickers_LRPV,Company_Vickers_LRPV,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52159,00000000-0000-0000-0300-0000de070000,Collection[8],Descriptor_Company_Vildkat,Company_Vildkat,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52163,00000000-0000-0000-0300-0000df070000,Collection[8],Descriptor_Company_Volvo_L3304,Company_Volvo_L3304,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52166,00000000-0004-0000-0300-000018040000,Collection[9],Descriptor_Company_Vuurploeg_95_NL,Company_Vuurploeg_95_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52172,00000000-0004-0000-0300-000019040000,Collection[9],Descriptor_Company_Vuurploeg_NL,Company_Vuurploeg_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52178,00000000-0000-0000-0300-0000e0070000,Collection[9],Descriptor_Company_Vysadkaru,Company_Vysadkaru,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52184,00000000-0000-0000-0300-0000e1070000,Collection[9],Descriptor_Company_Vysadkaru_7P,Company_Vysadkaru_7P,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52190,00000000-0001-0000-0300-00001c040000,Collection[9],Descriptor_Company_Vysadkaru_90,Company_Vysadkaru_90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52196,00000000-0000-0000-0300-0000e2070000,Collection[8],Descriptor_Company_WZ504HJ_8_CHI,Company_WZ504HJ_8_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52200,00000000-0000-0000-0300-0000e3070000,Collection[9],Descriptor_Company_WZ551,Company_WZ551,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52204,00000000-0000-0000-0300-0000e4070000,Collection[8],Descriptor_Company_WZ701_CHI,Company_WZ701_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52207,00000000-0001-0000-0300-00001d040000,Collection[8],Descriptor_Company_WZT1_Newa,Company_WZT1_Newa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52213,00000000-0000-0000-0300-0000e5070000,Collection[8],Descriptor_Company_WZ_77_Dana,Company_WZ_77_Dana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52218,00000000-0001-0000-0300-00001e040000,Collection[9],Descriptor_Company_Wachregiment,Company_Wachregiment,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52224,00000000-0000-0000-0300-0000e6070000,Collection[8],Descriptor_Company_Wiesel_1_TOW,Company_Wiesel_1_TOW,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52228,00000000-0000-0000-0300-0000e7070000,Collection[8],Descriptor_Company_Wiesel_MK20,Company_Wiesel_MK20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52232,00000000-0002-0000-0300-0000f1030000,Collection[8],Descriptor_Company_Wolverine_CAN,Company_Wolverine_CAN,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52238,00000000-0007-0000-0300-00006b040000,Collection[9],Descriptor_Company_XA180,Company_XA180,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52242,00000000-0007-0000-0300-00006c040000,Collection[8],Descriptor_Company_XA180_Pstpsajon,Company_XA180_Pstpsajon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52246,00000000-0007-0000-0300-00006d040000,Collection[8],Descriptor_Company_XA180_KOPA,Company_XA180_KOPA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52250,00000000-0007-0000-0300-00006e040000,Collection[9],Descriptor_Company_XA180_Musti,Company_XA180_Musti,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52255,00000000-0007-0000-0300-00006f040000,Collection[8],Descriptor_Company_XA185_Pstpsajon,Company_XA185_Pstpsajon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52259,00000000-0007-0000-0300-000070040000,Collection[9],Descriptor_Company_XA185X,Company_XA185X,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52264,00000000-0007-0000-0300-000071040000,Collection[9],Descriptor_Company_XA185_KRKK,Company_XA185_KRKK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52268,00000000-0003-0000-0300-000019040000,Collection[9],Descriptor_Company_XA_186NO,Company_XA_186NO,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52272,00000000-0003-0000-0300-00001a040000,Collection[8],Descriptor_Company_XA_186NO_KPV,Company_XA_186NO_KPV,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52276,00000000-0004-0000-0300-00001a040000,Collection[8],Descriptor_Company_YP104_NL,Company_YP104_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52280,00000000-0004-0000-0300-00001b040000,Collection[8],Descriptor_Company_YP408_CW_NL,Company_YP408_CW_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52284,00000000-0004-0000-0300-00001c040000,Collection[8],Descriptor_Company_YP408_PWAT_NL,Company_YP408_PWAT_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52288,00000000-0004-0000-0300-00001d040000,Collection[8],Descriptor_Company_YP408_PWCO_NL,Company_YP408_PWCO_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52292,00000000-0004-0000-0300-00001e040000,Collection[9],Descriptor_Company_YP408_PWI_NL,Company_YP408_PWI_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52296,00000000-0004-0000-0300-00001f040000,Collection[8],Descriptor_Company_YP408_PW_MT_NL,Company_YP408_PW_MT_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52300,00000000-0004-0000-0300-000020040000,Collection[8],Descriptor_Company_YP408_PW_RDR_NL,Company_YP408_PW_RDR_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52304,00000000-0004-0000-0300-000021040000,Collection[9],Descriptor_Company_YPR765_25_NL,Company_YPR765_25_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52308,00000000-0004-0000-0300-000022040000,Collection[9],Descriptor_Company_YPR765_50_NL,Company_YPR765_50_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52312,00000000-0004-0000-0300-000023040000,Collection[8],Descriptor_Company_YPR765_PRAT_NL,Company_YPR765_PRAT_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52316,00000000-0004-0000-0300-000024040000,Collection[8],Descriptor_Company_YPR765_PRCOC_NL,Company_YPR765_PRCOC_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52320,00000000-0000-0000-0300-0000e8070000,Collection[8],Descriptor_Company_YW_304_CHI,Company_YW_304_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52325,00000000-0000-0000-0300-0000e9070000,Collection[8],Descriptor_Company_YW_381_CHI,Company_YW_381_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52330,00000000-000b-0000-0300-00002b040000,Collection[8],Descriptor_Company_Ystervark_SA,Company_Ystervark_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52334,00000000-0000-0000-0300-0000ea070000,Collection[8],Descriptor_Company_ZIL_130_NK,Company_ZIL_130_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
52337,00000000-0000-0000-0300-0000eb070000,Collection[9],Descriptor_Company_ZIL_130_truck_NK,Company_ZIL_130_truck_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
52340,00000000-0007-0000-0300-000072040000,Collection[9],Descriptor_Company_ZIL_157,Company_ZIL_157,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
52343,00000000-0000-0000-0300-0000ec070000,Collection[8],Descriptor_Company_ZLF_92,Company_ZLF_92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52348,00000000-0000-0000-0300-0000ed070000,Collection[9],Descriptor_Company_ZSD_89_II_CHI,Company_ZSD_89_II_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52352,00000000-0000-0000-0300-0000ee070000,Collection[8],Descriptor_Company_ZSU_23_4M2_Afgantsev,Company_ZSU_23_4M2_Afgantsev,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52356,00000000-0000-0000-0300-0000ef070000,Collection[8],Descriptor_Company_ZSU_23_4M_Biryusa,Company_ZSU_23_4M_Biryusa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52360,00000000-0000-0000-0300-0000f0070000,Collection[8],Descriptor_Company_ZSU_23_4V1_Shilka,Company_ZSU_23_4V1_Shilka,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52364,00000000-0000-0000-0300-0000f1070000,Collection[8],Descriptor_Company_ZSU_23_4_Shilka_NK,Company_ZSU_23_4_Shilka_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52368,00000000-0000-0000-0300-0000f2070000,Collection[8],Descriptor_Company_ZSU_57_2,Company_ZSU_57_2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52372,00000000-0000-0000-0300-0000f3070000,Collection[8],Descriptor_Company_ZSU_57_2_NK,Company_ZSU_57_2_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52376,00000000-0008-0000-0300-0000ea030000,Collection[8],Descriptor_Company_ZTZ_88A,Company_ZTZ_88A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52382,00000000-0005-0000-0300-00002d040000,Collection[9],Descriptor_Company_Zachlam,Company_Zachlam,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52386,00000000-0001-0000-0300-00001f040000,Collection[9],Descriptor_Company_Zaloznici,Company_Zaloznici,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52392,00000000-0007-0000-0300-000073040000,Collection[8],Descriptor_Company_Zastava,Company_Zastava,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52395,00000000-0007-0000-0300-000074040000,Collection[8],Descriptor_Company_Zastava_Drug,Company_Zastava_Drug,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52400,00000000-0007-0000-0300-000075040000,Collection[8],Descriptor_Company_Zastava_Fagot,Company_Zastava_Fagot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52405,00000000-0007-0000-0300-000076040000,Collection[8],Descriptor_Company_Zastava_MKSk,Company_Zastava_MKSk,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52408,00000000-0005-0000-0300-00002e040000,Collection[9],Descriptor_Company_Zelda,Company_Zelda,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52414,00000000-0000-0000-0300-0000f4070000,Collection[9],Descriptor_Company_can_Blowpipe,Company_can_Blowpipe,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52420,00000000-0000-0000-0300-0000f5070000,Collection[9],Descriptor_Company_can_Javelin,Company_can_Javelin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
52426,00000000-0000-0000-0300-0000f6070000,Collection[8],Descriptor_Company_can_M109_A2,Company_can_M109_A2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52431,00000000-0000-0000-0300-0000f7070000,Collection[9],Descriptor_Company_can_M113A2,Company_can_M113A2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52435,00000000-0000-0000-0300-0000f8070000,Collection[8],Descriptor_Company_can_M125_A1,Company_can_M125_A1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52440,00000000-0000-0000-0300-0000f9070000,Collection[8],Descriptor_Company_can_M151A2_ITOW,Company_can_M151A2_ITOW,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52444,00000000-0000-0000-0300-0000fa070000,Collection[8],Descriptor_Company_can_M151A2_TOW,Company_can_M151A2_TOW,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
52448,00000000-0000-0000-0300-0000fb070000,Collection[8],Descriptor_Company_can_M35_Cargo,Company_can_M35_Cargo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
52451,00000000-0000-0000-0300-0000fc070000,Collection[9],Descriptor_Company_can_M35_Truck,Company_can_M35_Truck,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
52454,00000000-0000-0000-0300-0000fd070000,Collection[8],Descriptor_Company_can_M577,Company_can_M577,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52457,00000000-0000-0000-0300-0000fe070000,Collection[8],Descriptor_Company_cz_2K12_Kub,Company_cz_2K12_Kub,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52462,00000000-0000-0000-0300-0000ff070000,Collection[8],Descriptor_Company_cz_2S7_Pion,Company_cz_2S7_Pion,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
52466,00000000-0000-0000-0300-000000080000,Collection[8],Descriptor_Company_cz_BRDM2_Konkurs,Company_cz_BRDM2_Konkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52470,00000000-0000-0000-0300-000001080000,Collection[8],Descriptor_Company_cz_BRDM_2_Strela_1,Company_cz_BRDM_2_Strela_1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52474,00000000-0000-0000-0300-000002080000,Collection[8],Descriptor_Company_cz_MTLB_Strela10,Company_cz_MTLB_Strela10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52478,00000000-0000-0000-0300-000003080000,Collection[9],Descriptor_Company_cz_OT62_TOPAS,Company_cz_OT62_TOPAS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52482,00000000-0000-0000-0300-000004080000,Collection[9],Descriptor_Company_cz_OT62_TOPAS_2A,Company_cz_OT62_TOPAS_2A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
52486,00000000-0000-0000-0300-000005080000,Collection[8],Descriptor_Company_cz_SKOT1,Company_cz_SKOT1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
52489,00000000-0000-0000-0300-000006080000,Collection[9],Descriptor_Company_cz_SKOT2A,Company_cz_SKOT2A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
